seed,nside,scenario,level,method,A_add,A_mult,dA_add,dA_mult,bias_contaminated,bias_recovered,improvement
40,64,combined,low,OLS,0.0438785,0.0502574,0.00604069,0.0502574,0.534424,0.835791,0.639423
40,64,combined,low,ISD-1,0.0438785,0.0502574,0.0242149,0.0502574,0.534424,0.810515,0.659363
40,64,combined,low,ISD-3,0.0438785,0.0502574,0.0249447,0.0502574,0.534424,0.771653,0.69257
40,64,combined,low,ElasticNet,0.0438785,0.0502574,0.00592523,0.0502574,0.534424,0.891698,0.599333
40,64,combined,low,MCMC-add,0.0438785,0.0502574,0.00605586,0.0502574,0.534424,0.536792,0.995589
40,64,combined,low,MCMC-comb,0.0438785,0.0502574,0.0054431,0.0417805,0.534424,1.11135,0.480879
40,64,additive,medium,OLS,0.109696,0,0.0236031,0,4.10439,0.615443,6.669
40,64,additive,medium,ISD-1,0.109696,0,0.0639925,0,4.10439,0.31409,13.0676
40,64,additive,medium,ISD-3,0.109696,0,0.0614019,0,4.10439,0.283808,14.4619
40,64,additive,medium,ElasticNet,0.109696,0,0.0240545,0,4.10439,0.593846,6.91154
40,64,additive,medium,MCMC-add,0.109696,0,0.0235805,0,4.10439,0.659243,6.22592
40,64,additive,medium,MCMC-comb,0.109696,0,0.0241554,0.0352347,4.10439,1.56957,2.61497
40,64,multiplicative,medium,OLS,0,0.125644,0.0224622,0.125644,0.869946,0.877254,0.99167
40,64,multiplicative,medium,ISD-1,0,0.125644,0,0.125644,0.869946,0.869946,1
40,64,multiplicative,medium,ISD-3,0,0.125644,0,0.125644,0.869946,0.869946,1
40,64,multiplicative,medium,ElasticNet,0,0.125644,0.0206166,0.125644,0.869946,0.881519,0.986872
40,64,multiplicative,medium,MCMC-add,0,0.125644,0.022485,0.125644,0.869946,0.302192,2.87878
40,64,multiplicative,medium,MCMC-comb,0,0.125644,0.0213942,0.00853016,0.869946,0.77377,1.1243
40,64,combined,medium,OLS,0.109696,0.125644,0.0241569,0.125644,3.46771,1.28559,2.69737
40,64,combined,medium,ISD-1,0.109696,0.125644,0.0618842,0.125644,3.46771,1.09916,3.15488
40,64,combined,medium,ISD-3,0.109696,0.125644,0.063255,0.125644,3.46771,1.0944,3.1686
40,64,combined,medium,ElasticNet,0.109696,0.125644,0.0245999,0.125644,3.46771,1.31762,2.6318
40,64,combined,medium,MCMC-add,0.109696,0.125644,0.0241347,0.125644,3.46771,1.50828,2.29911
40,64,combined,medium,MCMC-comb,0.109696,0.125644,0.0218626,0.0371754,3.46771,1.5776,2.1981
40,64,additive,high,OLS,0.219393,0,0.0694042,0,17.8038,0.802119,22.1959
40,64,additive,high,ISD-1,0.219393,0,0.121815,0,17.8038,2.01857,8.81996
40,64,additive,high,ISD-3,0.219393,0,0.118022,0,17.8038,1.53509,11.5979
40,64,additive,high,ElasticNet,0.219393,0,0.0702949,0,17.8038,0.759462,23.4426
40,64,additive,high,MCMC-add,0.219393,0,0.0693821,0,17.8038,1.63288,10.9033
40,64,additive,high,MCMC-comb,0.219393,0,0.0695848,0.0395602,17.8038,2.74368,6.48901
40,64,multiplicative,high,OLS,0,0.251287,0.021806,0.251287,1.2116,1.10734,1.09415
40,64,multiplicative,high,ISD-1,0,0.251287,0,0.251287,1.2116,1.2116,1
40,64,multiplicative,high,ISD-3,0,0.251287,0.00193874,0.251287,1.2116,1.33561,0.907149
40,64,multiplicative,high,ElasticNet,0,0.251287,0.0214479,0.251287,1.2116,1.14553,1.05767
40,64,multiplicative,high,MCMC-add,0,0.251287,0.021829,0.251287,1.2116,0.494679,2.44926
40,64,multiplicative,high,MCMC-comb,0,0.251287,0.022303,0.121457,1.2116,0.743491,1.62961
40,64,combined,high,OLS,0.219393,0.251287,0.0708132,0.251287,16.6151,0.900561,18.4498
40,64,combined,high,ISD-1,0.219393,0.251287,0.118367,0.251287,16.6151,1.09714,15.1441
40,64,combined,high,ISD-3,0.219393,0.251287,0.1194,0.251287,16.6151,0.738246,22.5063
40,64,combined,high,ElasticNet,0.219393,0.251287,0.0716794,0.251287,16.6151,0.862714,19.2592
40,64,combined,high,MCMC-add,0.219393,0.251287,0.0707917,0.251287,16.6151,2.94681,5.63836
40,64,combined,high,MCMC-comb,0.219393,0.251287,0.0706394,0.130658,16.6151,3.67193,4.5249
40,128,additive,low,OLS,0.0436485,0,0.0859594,0,0.474228,0.518552,0.914524
40,128,additive,low,ISD-1,0.0436485,0,0.0272238,0,0.474228,0.581905,0.814959
40,128,additive,low,ISD-3,0.0436485,0,0.0253438,0,0.474228,0.655705,0.723234
40,128,additive,low,ElasticNet,0.0436485,0,0.0854134,0,0.474228,0.52254,0.907545
40,128,additive,low,MCMC-add,0.0436485,0,0.0859846,0,0.474228,3.9999,0.11856
40,128,additive,low,MCMC-comb,0.0436485,0,0.0870588,0.011685,0.474228,4.26604,0.111164
40,128,multiplicative,low,OLS,0,0.0499086,0.102732,0.0499086,0.80348,0.697584,1.1518
40,128,multiplicative,low,ISD-1,0,0.0499086,0,0.0499086,0.80348,0.80348,1
40,128,multiplicative,low,ISD-3,0,0.0499086,0.103401,0.0499086,0.80348,0.799579,1.00488
40,128,multiplicative,low,ElasticNet,0,0.0499086,0.10031,0.0499086,0.80348,0.723976,1.10982
40,128,multiplicative,low,MCMC-add,0,0.0499086,0.102757,0.0499086,0.80348,3.97311,0.20223
40,128,multiplicative,low,MCMC-comb,0,0.0499086,0.103721,0.0130576,0.80348,5.17541,0.15525
40,128,combined,low,OLS,0.0436485,0.0499086,0.0840657,0.0499086,1.33559,1.3148,1.01582
40,128,combined,low,ISD-1,0.0436485,0.0499086,0.0289643,0.0499086,1.33559,1.3528,0.98728
40,128,combined,low,ISD-3,0.0436485,0.0499086,0.0271877,0.0499086,1.33559,1.43322,0.93188
40,128,combined,low,ElasticNet,0.0436485,0.0499086,0.083245,0.0499086,1.33559,1.29691,1.02983
40,128,combined,low,MCMC-add,0.0436485,0.0499086,0.0840906,0.0499086,1.33559,3.16601,0.421853
40,128,combined,low,MCMC-comb,0.0436485,0.0499086,0.0849595,0.0159385,1.33559,4.13388,0.323085
40,128,additive,medium,OLS,0.109121,0,0.0584441,0,2.29629,0.897393,2.55884
40,128,additive,medium,ISD-1,0.109121,0,0.0675228,0,2.29629,0.92301,2.48783
40,128,additive,medium,ISD-3,0.109121,0,0.058782,0,2.29629,1.00232,2.29097
40,128,additive,medium,ElasticNet,0.109121,0,0.0576826,0,2.29629,0.893501,2.56999
40,128,additive,medium,MCMC-add,0.109121,0,0.0584697,0,2.29629,2.72614,0.842322
40,128,additive,medium,MCMC-comb,0.109121,0,0.0597791,0.0201863,2.29629,2.825,0.812846
40,128,multiplicative,medium,OLS,0,0.124771,0.100245,0.124771,1.73369,1.96882,0.880571
40,128,multiplicative,medium,ISD-1,0,0.124771,0.00708757,0.124771,1.73369,1.69715,1.02153
40,128,multiplicative,medium,ISD-3,0,0.124771,0.00772265,0.124771,1.73369,1.69642,1.02197
40,128,multiplicative,medium,ElasticNet,0,0.124771,0.0996872,0.124771,1.73369,1.98534,0.873245
40,128,multiplicative,medium,MCMC-add,0,0.124771,0.100269,0.124771,1.73369,2.74652,0.63123
40,128,multiplicative,medium,MCMC-comb,0,0.124771,0.0999019,0.0297487,1.73369,5.19359,0.333812
40,128,combined,medium,OLS,0.109121,0.124771,0.0554866,0.124771,2.85394,2.6817,1.06423
40,128,combined,medium,ISD-1,0.109121,0.124771,0.0679276,0.124771,2.85394,2.67925,1.0652
40,128,combined,medium,ISD-3,0.109121,0.124771,0.0735148,0.124771,2.85394,2.84071,1.00466
40,128,combined,medium,ElasticNet,0.109121,0.124771,0.0540601,0.124771,2.85394,2.68673,1.06223
40,128,combined,medium,MCMC-add,0.109121,0.124771,0.0555105,0.124771,2.85394,0.825971,3.45526
40,128,combined,medium,MCMC-comb,0.109121,0.124771,0.0550341,0.0465865,2.85394,1.88166,1.51672
40,128,additive,high,OLS,0.218242,0,0.0251046,0,10.0216,1.14344,8.76443
40,128,additive,high,ISD-1,0.218242,0,0.128924,0,10.0216,0.930846,10.7662
40,128,additive,high,ISD-3,0.218242,0,0.1205,0,10.0216,0.663856,15.0961
40,128,additive,high,ElasticNet,0.218242,0,0.0249236,0,10.0216,1.13102,8.86073
40,128,additive,high,MCMC-add,0.218242,0,0.0251222,0,10.0216,0.930023,10.7757
40,128,additive,high,MCMC-comb,0.218242,0,0.0273355,0.0409654,10.0216,0.54542,18.3742
40,128,multiplicative,high,OLS,0,0.249543,0.0975301,0.249543,2.5426,3.53384,0.719501
40,128,multiplicative,high,ISD-1,0,0.249543,0.0176805,0.249543,2.5426,3.18652,0.797924
40,128,multiplicative,high,ISD-3,0,0.249543,0.0199758,0.249543,2.5426,3.31221,0.767643
40,128,multiplicative,high,ElasticNet,0,0.249543,0.0966047,0.249543,2.5426,3.53317,0.719637
40,128,multiplicative,high,MCMC-add,0,0.249543,0.0975534,0.249543,2.5426,1.59218,1.59693
40,128,multiplicative,high,MCMC-comb,0,0.249543,0.0958043,0.124755,2.5426,1.95418,1.30111
40,128,combined,high,OLS,0.218242,0.249543,0.0383751,0.249543,8.97417,3.54443,2.53191
40,128,combined,high,ISD-1,0.218242,0.249543,0.135425,0.249543,8.97417,3.1673,2.83339
40,128,combined,high,ISD-3,0.218242,0.249543,0.128503,0.249543,8.97417,3.4013,2.63845
40,128,combined,high,ElasticNet,0.218242,0.249543,0.0389608,0.249543,8.97417,3.58426,2.50378
40,128,combined,high,MCMC-add,0.218242,0.249543,0.0383786,0.249543,8.97417,2.25913,3.9724
40,128,combined,high,MCMC-comb,0.218242,0.249543,0.0388043,0.152018,8.97417,2.68185,3.34627
41,32,additive,low,OLS,0.0486715,0,0.0212739,0,1.19268,0.264011,4.51756
41,32,additive,low,ISD-1,0.0486715,0,0.0227631,0,1.19268,0.351395,3.39414
41,32,additive,low,ISD-3,0.0486715,0,0.0230644,0,1.19268,0.43175,2.76244
41,32,additive,low,ElasticNet,0.0486715,0,0.0188898,0,1.19268,0.248437,4.80075
41,32,additive,low,MCMC-add,0.0486715,0,0.0212577,0,1.19268,0.242454,4.91923
41,32,additive,low,MCMC-comb,0.0486715,0,0.0215718,0.128467,1.19268,1.15096,1.03625
41,32,multiplicative,low,OLS,0,0.0448153,0.00488687,0.0448153,0.282883,0.259998,1.08802
41,32,multiplicative,low,ISD-1,0,0.0448153,0,0.0448153,0.282883,0.282883,1
41,32,multiplicative,low,ISD-3,0,0.0448153,0,0.0448153,0.282883,0.282883,1
41,32,multiplicative,low,ElasticNet,0,0.0448153,0,0.0448153,0.282883,0.282883,1
41,32,multiplicative,low,MCMC-add,0,0.0448153,0.00487654,0.0448153,0.282883,0.211465,1.33773
41,32,multiplicative,low,MCMC-comb,0,0.0448153,0.00487005,0.144189,0.282883,1.35629,0.208572
41,32,combined,low,OLS,0.0486715,0.0448153,0.0212719,0.0448153,1.03096,0.16896,6.10181
41,32,combined,low,ISD-1,0.0486715,0.0448153,0.0226397,0.0448153,1.03096,0.216279,4.76682
41,32,combined,low,ISD-3,0.0486715,0.0448153,0.0230585,0.0448153,1.03096,0.431615,2.38861
41,32,combined,low,ElasticNet,0.0486715,0.0448153,0.0186799,0.0448153,1.03096,0.219819,4.69004
41,32,combined,low,MCMC-add,0.0486715,0.0448153,0.021256,0.0448153,1.03096,0.214142,4.81438
41,32,combined,low,MCMC-comb,0.0486715,0.0448153,0.0213268,0.139694,1.03096,1.25416,0.822031
41,32,additive,medium,OLS,0.121679,0,0.047653,0,6.67497,0.822865,8.11187
41,32,additive,medium,ISD-1,0.121679,0,0.0543674,0,6.67497,1.36825,4.87846
41,32,additive,medium,ISD-3,0.121679,0,0.0542805,0,6.67497,1.22616,5.44382
41,32,additive,medium,ElasticNet,0.121679,0,0.0464499,0,6.67497,0.802094,8.32194
41,32,additive,medium,MCMC-add,0.121679,0,0.0476367,0,6.67497,0.543609,12.279
41,32,additive,medium,MCMC-comb,0.121679,0,0.0480357,0.119813,6.67497,0.756418,8.82445
41,32,multiplicative,medium,OLS,0,0.112038,0.00476869,0.112038,0.423088,0.384008,1.10177
41,32,multiplicative,medium,ISD-1,0,0.112038,0,0.112038,0.423088,0.423088,1
41,32,multiplicative,medium,ISD-3,0,0.112038,0,0.112038,0.423088,0.423088,1
41,32,multiplicative,medium,ElasticNet,0,0.112038,0,0.112038,0.423088,0.423088,1
41,32,multiplicative,medium,MCMC-add,0,0.112038,0.00475917,0.112038,0.423088,0.309351,1.36766
41,32,multiplicative,medium,MCMC-comb,0,0.112038,0.00380902,0.148579,0.423088,1.49942,0.282168
41,32,combined,medium,OLS,0.121679,0.112038,0.0477197,0.112038,6.40068,0.703794,9.09453
41,32,combined,medium,ISD-1,0.121679,0.112038,0.0513957,0.112038,6.40068,1.23908,5.16565
41,32,combined,medium,ISD-3,0.121679,0.112038,0.0536617,0.112038,6.40068,1.06877,5.98881
41,32,combined,medium,ElasticNet,0.121679,0.112038,0.046451,0.112038,6.40068,0.641947,9.97072
41,32,combined,medium,MCMC-add,0.121679,0.112038,0.0477038,0.112038,6.40068,0.262383,24.3944
41,32,combined,medium,MCMC-comb,0.121679,0.112038,0.0470046,0.127341,6.40068,0.875505,7.31084
41,32,additive,high,OLS,0.243357,0,0.091114,0,27.2058,2.61061,10.4212
41,32,additive,high,ISD-1,0.243357,0,0.101317,0,27.2058,4.4378,6.13047
41,32,additive,high,ISD-3,0.243357,0,0.0968528,0,27.2058,4.08238,6.66421
41,32,additive,high,ElasticNet,0.243357,0,0.092996,0,27.2058,2.68032,10.1502
41,32,additive,high,MCMC-add,0.243357,0,0.0910976,0,27.2058,1.14985,23.6602
41,32,additive,high,MCMC-comb,0.243357,0,0.0915361,0.0879676,27.2058,0.234426,116.053
41,32,multiplicative,high,OLS,0,0.224076,0.00471295,0.224076,0.41795,0.495553,0.843403
41,32,multiplicative,high,ISD-1,0,0.224076,0,0.224076,0.41795,0.41795,1
41,32,multiplicative,high,ISD-3,0,0.224076,0,0.224076,0.41795,0.41795,1
41,32,multiplicative,high,ElasticNet,0,0.224076,0,0.224076,0.41795,0.41795,1
41,32,multiplicative,high,MCMC-add,0,0.224076,0.00470504,0.224076,0.41795,0.376879,1.10898
41,32,multiplicative,high,MCMC-comb,0,0.224076,0.0049484,0.114549,0.41795,1.12978,0.36994
41,32,combined,high,OLS,0.243357,0.224076,0.0913696,0.224076,27.1123,2.82064,9.61209
41,32,combined,high,ISD-1,0.243357,0.224076,0.103118,0.224076,27.1123,4.86375,5.57436
41,32,combined,high,ISD-3,0.243357,0.224076,0.101046,0.224076,27.1123,4.2747,6.3425
41,32,combined,high,ElasticNet,0.243357,0.224076,0.0930757,0.224076,27.1123,2.75348,9.84657
41,32,combined,high,MCMC-add,0.243357,0.224076,0.0913537,0.224076,27.1123,0.85092,31.8623
41,32,combined,high,MCMC-comb,0.243357,0.224076,0.0907552,0.0832414,27.1123,0.779016,34.8033
41,64,additive,low,OLS,0.0494883,0,0.0414452,0,1.32688,0.738381,1.79701
41,64,additive,low,ISD-1,0.0494883,0,0.0225811,0,1.32688,0.793564,1.67205
41,64,additive,low,ISD-3,0.0494883,0,0.0192674,0,1.32688,0.811394,1.6353
41,64,additive,low,ElasticNet,0.0494883,0,0.0412913,0,1.32688,0.733237,1.80961
41,64,additive,low,MCMC-add,0.0494883,0,0.0414676,0,1.32688,1.14847,1.15535
41,64,additive,low,MCMC-comb,0.0494883,0,0.0410324,0.0164652,1.32688,1.50381,0.882342
41,64,multiplicative,low,OLS,0,0.0438785,0.0230338,0.0438785,0.407252,0.46937,0.867657
41,64,multiplicative,low,ISD-1,0,0.0438785,0,0.0438785,0.407252,0.407252,1
41,64,multiplicative,low,ISD-3,0,0.0438785,0,0.0438785,0.407252,0.407252,1
41,64,multiplicative,low,ElasticNet,0,0.0438785,0.0223552,0.0438785,0.407252,0.480372,0.847784
41,64,multiplicative,low,MCMC-add,0,0.0438785,0.0230548,0.0438785,0.407252,0.250198,1.62772
41,64,multiplicative,low,MCMC-comb,0,0.0438785,0.0226911,0.00908074,0.407252,0.933857,0.436097
41,64,combined,low,OLS,0.0494883,0.0438785,0.0412078,0.0438785,0.976309,0.440774,2.21499
41,64,combined,low,ISD-1,0.0494883,0.0438785,0.0226308,0.0438785,0.976309,0.431071,2.26484
41,64,combined,low,ISD-3,0.0494883,0.0438785,0.019246,0.0438785,0.976309,0.427059,2.28612
41,64,combined,low,ElasticNet,0.0494883,0.0438785,0.0410568,0.0438785,0.976309,0.420026,2.3244
41,64,combined,low,MCMC-add,0.0494883,0.0438785,0.0412301,0.0438785,0.976309,0.727847,1.34137
41,64,combined,low,MCMC-comb,0.0494883,0.0438785,0.0403729,0.00654096,0.976309,1.23299,0.791825
41,64,additive,medium,OLS,0.123721,0,0.0686115,0,6.64662,2.37022,2.80423
41,64,additive,medium,ISD-1,0.123721,0,0.0494337,0,6.64662,2.6438,2.51404
41,64,additive,medium,ISD-3,0.123721,0,0.0511217,0,6.64662,2.68689,2.47373
41,64,additive,medium,ElasticNet,0.123721,0,0.0682482,0,6.64662,2.3688,2.8059
41,64,additive,medium,MCMC-add,0.123721,0,0.0686346,0,6.64662,1.82782,3.63637
41,64,additive,medium,MCMC-comb,0.123721,0,0.0684475,0.00580425,6.64662,1.83216,3.62775
41,64,multiplicative,medium,OLS,0,0.109696,0.022659,0.109696,0.934744,0.938932,0.995539
41,64,multiplicative,medium,ISD-1,0,0.109696,0,0.109696,0.934744,0.934744,1
41,64,multiplicative,medium,ISD-3,0,0.109696,0,0.109696,0.934744,0.934744,1
41,64,multiplicative,medium,ElasticNet,0,0.109696,0.0221875,0.109696,0.934744,0.904212,1.03377
41,64,multiplicative,medium,MCMC-add,0,0.109696,0.02268,0.109696,0.934744,0.351046,2.66274
41,64,multiplicative,medium,MCMC-comb,0,0.109696,0.0205907,0.0111852,0.934744,0.340835,2.74251
41,64,combined,medium,OLS,0.123721,0.109696,0.0680331,0.109696,5.82935,1.79981,3.23886
41,64,combined,medium,ISD-1,0.123721,0.109696,0.0505479,0.109696,5.82935,2.16688,2.6902
41,64,combined,medium,ISD-3,0.123721,0.109696,0.0491883,0.109696,5.82935,2.02102,2.88436
41,64,combined,medium,ElasticNet,0.123721,0.109696,0.0676773,0.109696,5.82935,1.78796,3.26034
41,64,combined,medium,MCMC-add,0.123721,0.109696,0.0680559,0.109696,5.82935,1.03119,5.65304
41,64,combined,medium,MCMC-comb,0.123721,0.109696,0.0670074,0.0433077,5.82935,3.26554,1.78511
41,64,additive,high,OLS,0.247441,0,0.113257,0,24.4149,6.85901,3.55954
41,64,additive,high,ISD-1,0.247441,0,0.0969029,0,24.4149,8.40321,2.90543
41,64,additive,high,ISD-3,0.247441,0,0.0966343,0,24.4149,7.96486,3.06533
41,64,additive,high,ElasticNet,0.247441,0,0.11253,0,24.4149,6.8386,3.57016
41,64,additive,high,MCMC-add,0.247441,0,0.11328,0,24.4149,3.32285,7.34759
41,64,additive,high,MCMC-comb,0.247441,0,0.112667,0.0257219,24.4149,4.11476,5.9335
41,64,multiplicative,high,OLS,0,0.219393,0.0220718,0.219393,1.14098,1.046,1.0908
41,64,multiplicative,high,ISD-1,0,0.219393,0,0.219393,1.14098,1.14098,1
41,64,multiplicative,high,ISD-3,0,0.219393,0,0.219393,1.14098,1.14098,1
41,64,multiplicative,high,ElasticNet,0,0.219393,0.0192644,0.219393,1.14098,1.07536,1.06103
41,64,multiplicative,high,MCMC-add,0,0.219393,0.0220929,0.219393,1.14098,0.636047,1.79387
41,64,multiplicative,high,MCMC-comb,0,0.219393,0.0234651,0.109558,1.14098,2.37582,0.480248
41,64,combined,high,OLS,0.247441,0.219393,0.112101,0.219393,23.2847,6.49534,3.58483
41,64,combined,high,ISD-1,0.247441,0.219393,0.0982364,0.219393,23.2847,8.27631,2.81341
41,64,combined,high,ISD-3,0.247441,0.219393,0.0968374,0.219393,23.2847,7.78739,2.99005
41,64,combined,high,ElasticNet,0.247441,0.219393,0.111391,0.219393,23.2847,6.58168,3.5378
41,64,combined,high,MCMC-add,0.247441,0.219393,0.112124,0.219393,23.2847,2.13266,10.9181
41,64,combined,high,MCMC-comb,0.247441,0.219393,0.11145,0.121154,23.2847,5.83923,3.98763
42,32,additive,low,OLS,0.041671,0,0.0100265,0,0.501762,0.213418,2.35107
42,32,additive,low,ISD-1,0.041671,0,0.0218332,0,0.501762,0.174979,2.86755
42,32,additive,low,ISD-3,0.041671,0,0.0225539,0,0.501762,0.122912,4.08228
42,32,additive,low,ElasticNet,0.041671,0,0.0102242,0,0.501762,0.18307,2.74082
42,32,additive,low,MCMC-add,0.041671,0,0.0100415,0,0.501762,0.18055,2.77908
42,32,additive,low,MCMC-comb,0.041671,0,0.00998961,0.054576,0.501762,0.324833,1.54467
42,32,multiplicative,low,OLS,0,0.0483807,0.0110822,0.0483807,0.194749,0.221651,0.878627
42,32,multiplicative,low,ISD-1,0,0.0483807,0,0.0483807,0.194749,0.194749,1
42,32,multiplicative,low,ISD-3,0,0.0483807,0,0.0483807,0.194749,0.194749,1
42,32,multiplicative,low,ElasticNet,0,0.0483807,0,0.0483807,0.194749,0.194749,1
42,32,multiplicative,low,MCMC-add,0,0.0483807,0.0110695,0.0483807,0.194749,0.267906,0.72693
42,32,multiplicative,low,MCMC-comb,0,0.0483807,0.0110442,0.0513577,0.194749,0.396969,0.49059
42,32,combined,low,OLS,0.041671,0.0483807,0.00985701,0.0483807,0.627857,0.126585,4.95994
42,32,combined,low,ISD-1,0.041671,0.0483807,0.0219144,0.0483807,0.627857,0.273982,2.2916
42,32,combined,low,ISD-3,0.041671,0.0483807,0.0226619,0.0483807,0.627857,0.242077,2.59362
42,32,combined,low,ElasticNet,0.041671,0.0483807,0.0100047,0.0483807,0.627857,0.133185,4.71418
42,32,combined,low,MCMC-add,0.041671,0.0483807,0.00987248,0.0483807,0.627857,0.156726,4.00609
42,32,combined,low,MCMC-comb,0.041671,0.0483807,0.0100231,0.0525211,0.627857,0.364658,1.72177
42,32,additive,medium,OLS,0.104178,0,0.036166,0,2.2634,0.181991,12.4368
42,32,additive,medium,ISD-1,0.104178,0,0.0506925,0,2.2634,0.393117,5.75757
42,32,additive,medium,ISD-3,0.104178,0,0.0500025,0,2.2634,0.357685,6.32792
42,32,additive,medium,ElasticNet,0.104178,0,0.0365459,0,2.2634,0.174772,12.9506
42,32,additive,medium,MCMC-add,0.104178,0,0.0361819,0,2.2634,0.231197,9.78993
42,32,additive,medium,MCMC-comb,0.104178,0,0.0361788,0.0612232,2.2634,0.235558,9.60867
42,32,multiplicative,medium,OLS,0,0.120952,0.0112297,0.120952,0.577077,0.544351,1.06012
42,32,multiplicative,medium,ISD-1,0,0.120952,0,0.120952,0.577077,0.577077,1
42,32,multiplicative,medium,ISD-3,0,0.120952,0,0.120952,0.577077,0.577077,1
42,32,multiplicative,medium,ElasticNet,0,0.120952,0,0.120952,0.577077,0.577077,1
42,32,multiplicative,medium,MCMC-add,0,0.120952,0.0112171,0.120952,0.577077,0.598422,0.964331
42,32,multiplicative,medium,MCMC-comb,0,0.120952,0.0106756,0.0489282,0.577077,0.368173,1.56741
42,32,combined,medium,OLS,0.104178,0.120952,0.0357835,0.120952,2.74412,0.328785,8.34626
42,32,combined,medium,ISD-1,0.104178,0.120952,0.0506692,0.120952,2.74412,0.864704,3.17348
42,32,combined,medium,ISD-3,0.104178,0.120952,0.0513222,0.120952,2.74412,0.778776,3.52364
42,32,combined,medium,ElasticNet,0.104178,0.120952,0.0360503,0.120952,2.74412,0.331451,8.27912
42,32,combined,medium,MCMC-add,0.104178,0.120952,0.0358001,0.120952,2.74412,0.310539,8.83664
42,32,combined,medium,MCMC-comb,0.104178,0.120952,0.0362498,0.0694719,2.74412,0.312196,8.78974
42,32,additive,high,OLS,0.208355,0,0.0823252,0,8.56185,0.394677,21.6933
42,32,additive,high,ISD-1,0.208355,0,0.100386,0,8.56185,1.66386,5.14577
42,32,additive,high,ISD-3,0.208355,0,0.0942691,0,8.56185,1.45999,5.86433
42,32,additive,high,ElasticNet,0.208355,0,0.0828618,0,8.56185,0.401373,21.3314
42,32,additive,high,MCMC-add,0.208355,0,0.0823407,0,8.56185,0.326384,26.2324
42,32,additive,high,MCMC-comb,0.208355,0,0.0821984,0.0779772,8.56185,0.262646,32.5985
42,32,multiplicative,high,OLS,0,0.241904,0.0115257,0.241904,1.35593,1.23153,1.10101
42,32,multiplicative,high,ISD-1,0,0.241904,0,0.241904,1.35593,1.35593,1
42,32,multiplicative,high,ISD-3,0,0.241904,0,0.241904,1.35593,1.35593,1
42,32,multiplicative,high,ElasticNet,0,0.241904,0,0.241904,1.35593,1.35593,1
42,32,multiplicative,high,MCMC-add,0,0.241904,0.0115129,0.241904,1.35593,1.28823,1.05256
42,32,multiplicative,high,MCMC-comb,0,0.241904,0.0100658,0.0935786,1.35593,0.527771,2.56917
42,32,combined,high,OLS,0.208355,0.241904,0.0815797,0.241904,9.63513,1.35534,7.10903
42,32,combined,high,ISD-1,0.208355,0.241904,0.101976,0.241904,9.63513,2.81187,3.42659
42,32,combined,high,ISD-3,0.208355,0.241904,0.0940259,0.241904,9.63513,2.59764,3.70919
42,32,combined,high,ElasticNet,0.208355,0.241904,0.0821135,0.241904,9.63513,1.33124,7.23773
42,32,combined,high,MCMC-add,0.208355,0.241904,0.0815965,0.241904,9.63513,0.914618,10.5346
42,32,combined,high,MCMC-comb,0.208355,0.241904,0.0846265,0.106748,9.63513,0.249683,38.5894
42,64,additive,low,OLS,0.0420604,0,0.00698389,0,0.381532,0.552788,0.690197
42,64,additive,low,ISD-1,0.0420604,0,0.0262526,0,0.381532,0.658565,0.579339
42,64,additive,low,ISD-3,0.0420604,0,0.0266763,0,0.381532,0.608181,0.627333
42,64,additive,low,ElasticNet,0.0420604,0,0.00687638,0,0.381532,0.554494,0.688073
42,64,additive,low,MCMC-add,0.0420604,0,0.00700594,0,0.381532,0.234723,1.62545
42,64,additive,low,MCMC-comb,0.0420604,0,0.00782138,0.0148213,0.381532,0.566573,0.673403
42,64,multiplicative,low,OLS,0,0.0475325,0.0250786,0.0475325,0.703136,0.789968,0.890081
42,64,multiplicative,low,ISD-1,0,0.0475325,0,0.0475325,0.703136,0.703136,1
42,64,multiplicative,low,ISD-3,0,0.0475325,0,0.0475325,0.703136,0.703136,1
42,64,multiplicative,low,ElasticNet,0,0.0475325,0.0149281,0.0475325,0.703136,0.71117,0.988703
42,64,multiplicative,low,MCMC-add,0,0.0475325,0.0251025,0.0475325,0.703136,1.51919,0.462838
42,64,multiplicative,low,MCMC-comb,0,0.0475325,0.0254318,0.0294004,0.703136,1.67527,0.419715
42,64,combined,low,OLS,0.0420604,0.0475325,0.00681631,0.0475325,0.719659,0.358894,2.00521
42,64,combined,low,ISD-1,0.0420604,0.0475325,0.026276,0.0475325,0.719659,0.467316,1.53998
42,64,combined,low,ISD-3,0.0420604,0.0475325,0.0268119,0.0475325,0.719659,0.322919,2.2286
42,64,combined,low,ElasticNet,0.0420604,0.0475325,0.00671141,0.0475325,0.719659,0.343609,2.09441
42,64,combined,low,MCMC-add,0.0420604,0.0475325,0.00683905,0.0475325,0.719659,0.97534,0.737855
42,64,combined,low,MCMC-comb,0.0420604,0.0475325,0.00758969,0.030233,0.719659,1.06781,0.673956
42,64,additive,medium,OLS,0.105151,0,0.0212455,0,2.88402,0.576321,5.0042
42,64,additive,medium,ISD-1,0.105151,0,0.0542807,0,2.88402,0.489076,5.89688
42,64,additive,medium,ISD-3,0.105151,0,0.0631553,0,2.88402,0.637976,4.52058
42,64,additive,medium,ElasticNet,0.105151,0,0.0215097,0,2.88402,0.567081,5.08573
42,64,additive,medium,MCMC-add,0.105151,0,0.0212219,0,2.88402,0.588716,4.89884
